Evaluated Windows,Ignored Windows,Accuracy,Precision,Recall,F1-score,AUC-PR,Positive Windows,Direct High Conf,No Rule Mul,Soft Rule Mul,Multi Soft Mul
98377,78,0.4770322331439259,0.3298829882988299,0.8111880622590318,0.4690280099902987,0.3213597085038877,68882,True,1.2,0.9,0.9
98377,78,0.47858747471461827,0.3302815156065488,0.8087605312009138,0.4690233424770975,0.32157243893719956,68593,True,1.2,1.0,0.65
98377,78,0.47858747471461827,0.3302815156065488,0.8087605312009138,0.4690233424770975,0.32157243893719956,68593,True,1.2,1.0,0.7
98377,78,0.47858747471461827,0.3302815156065488,0.8087605312009138,0.4690233424770975,0.32157243893719956,68593,True,1.2,1.0,0.75
98377,78,0.47858747471461827,0.3302815156065488,0.8087605312009138,0.4690233424770975,0.32157243893719956,68593,True,1.2,1.0,0.8
98377,78,0.47858747471461827,0.3302815156065488,0.8087605312009138,0.4690233424770975,0.32157243893719956,68593,True,1.2,1.0,0.85
98377,78,0.47857730973703205,0.330271751807791,0.8087248322147651,0.46900749451368473,0.32156291697302275,68592,True,1.2,1.0,0.9
98377,78,0.47317970663874687,0.3285926096532266,0.8149007568185064,0.46833741959971686,0.32047577507595604,69469,True,1.15,0.85,0.65
98377,78,0.47317970663874687,0.3285926096532266,0.8149007568185064,0.46833741959971686,0.32047577507595604,69469,True,1.15,0.85,0.7
98377,78,0.47317970663874687,0.3285926096532266,0.8149007568185064,0.46833741959971686,0.32047577507595604,69469,True,1.15,0.85,0.75
98377,78,0.47317970663874687,0.3285926096532266,0.8149007568185064,0.46833741959971686,0.32047577507595604,69469,True,1.15,0.85,0.8
98377,78,0.47317970663874687,0.3285926096532266,0.8149007568185064,0.46833741959971686,0.32047577507595604,69469,True,1.15,0.85,0.85
98377,78,0.47316954166116065,0.3285829446651696,0.8148650578323575,0.46832170701682396,0.3204663339694696,69468,True,1.15,0.85,0.9
98377,78,0.4745824735456458,0.3288813725915326,0.8122590318434957,0.46819280827203047,0.3205944824185125,69183,True,1.15,0.95,0.65
98377,78,0.4745824735456458,0.3288813725915326,0.8122590318434957,0.46819280827203047,0.3205944824185125,69183,True,1.15,0.95,0.7
98377,78,0.4745824735456458,0.3288813725915326,0.8122590318434957,0.46819280827203047,0.3205944824185125,69183,True,1.15,0.95,0.75
